tile_file,source_file,source_type,dpi,source_width,source_height,x1,y1,x2,y2,tile_size,ink_ratio,edge_ratio
W3-C111264201-02_tile_r02_c01.png,W3-C111264201-02.pdf,pdf,300,3509,2481,960,1201,2240,2481,1280,0.03033,0.032946
W3-C111264201-02_tile_r02_c02.png,W3-C111264201-02.pdf,pdf,300,3509,2481,1920,1201,3200,2481,1280,0.038777,0.037174
W3-C111264201-02_tile_r02_c03.png,W3-C111264201-02.pdf,pdf,300,3509,2481,2229,1201,3509,2481,1280,0.036268,0.034202
W3-C111264701-01_tile_r00_c00.png,W3-C111264701-01.pdf,pdf,300,4961,3508,0,0,1280,1280,1280,0.008185,0.00571
W3-C111264701-01_tile_r00_c01.png,W3-C111264701-01.pdf,pdf,300,4961,3508,960,0,2240,1280,1280,0.007762,0.005706
W3-C111264701-01_tile_r00_c02.png,W3-C111264701-01.pdf,pdf,300,4961,3508,1920,0,3200,1280,1280,0.007468,0.005267
W3-C111264701-01_tile_r00_c03.png,W3-C111264701-01.pdf,pdf,300,4961,3508,2880,0,4160,1280,1280,0.006735,0.004781
W3-C111264701-01_tile_r00_c04.png,W3-C111264701-01.pdf,pdf,300,4961,3508,3681,0,4961,1280,1280,0.0094,0.0064
W3-C111264701-01_tile_r01_c00.png,W3-C111264701-01.pdf,pdf,300,4961,3508,0,960,1280,2240,1280,0.034982,0.024196
W3-C111264701-01_tile_r01_c01.png,W3-C111264701-01.pdf,pdf,300,4961,3508,960,960,2240,2240,1280,0.034315,0.018582
W3-C111264701-01_tile_r01_c02.png,W3-C111264701-01.pdf,pdf,300,4961,3508,1920,960,3200,2240,1280,0.021063,0.00907
W3-C111264701-01_tile_r01_c03.png,W3-C111264701-01.pdf,pdf,300,4961,3508,2880,960,4160,2240,1280,0.014431,0.006886
W3-C111264701-01_tile_r01_c04.png,W3-C111264701-01.pdf,pdf,300,4961,3508,3681,960,4961,2240,1280,0.023071,0.008196
W3-C111264701-01_tile_r02_c00.png,W3-C111264701-01.pdf,pdf,300,4961,3508,0,1920,1280,3200,1280,0.055823,0.037305
W3-C111264701-01_tile_r02_c01.png,W3-C111264701-01.pdf,pdf,300,4961,3508,960,1920,2240,3200,1280,0.032454,0.016584
W3-C111264701-01_tile_r02_c02.png,W3-C111264701-01.pdf,pdf,300,4961,3508,1920,1920,3200,3200,1280,0.038112,0.019631
W3-C111264701-01_tile_r02_c03.png,W3-C111264701-01.pdf,pdf,300,4961,3508,2880,1920,4160,3200,1280,0.056221,0.032809
W3-C111264701-01_tile_r02_c04.png,W3-C111264701-01.pdf,pdf,300,4961,3508,3681,1920,4961,3200,1280,0.059871,0.031014
W3-C111264701-01_tile_r03_c00.png,W3-C111264701-01.pdf,pdf,300,4961,3508,0,2228,1280,3508,1280,0.063348,0.04208
W3-C111264701-01_tile_r03_c01.png,W3-C111264701-01.pdf,pdf,300,4961,3508,960,2228,2240,3508,1280,0.027435,0.017478
W3-C111264701-01_tile_r03_c02.png,W3-C111264701-01.pdf,pdf,300,4961,3508,1920,2228,3200,3508,1280,0.036829,0.023394
W3-C111264701-01_tile_r03_c03.png,W3-C111264701-01.pdf,pdf,300,4961,3508,2880,2228,4160,3508,1280,0.053697,0.03408
W3-C111264701-01_tile_r03_c04.png,W3-C111264701-01.pdf,pdf,300,4961,3508,3681,2228,4961,3508,1280,0.044879,0.028221
W3-C111264901-00_tile_r00_c00.png,W3-C111264901-00.pdf,pdf,300,4961,3508,0,0,1280,1280,1280,0.017543,0.012332
W3-C111264901-00_tile_r00_c01.png,W3-C111264901-00.pdf,pdf,300,4961,3508,960,0,2240,1280,1280,0.02701,0.019506
W3-C111264901-00_tile_r00_c02.png,W3-C111264901-00.pdf,pdf,300,4961,3508,1920,0,3200,1280,1280,0.024034,0.014682
W3-C111264901-00_tile_r00_c03.png,W3-C111264901-00.pdf,pdf,300,4961,3508,2880,0,4160,1280,1280,0.036992,0.010994
W3-C111264901-00_tile_r00_c04.png,W3-C111264901-00.pdf,pdf,300,4961,3508,3681,0,4961,1280,1280,0.031781,0.009643
W3-C111264901-00_tile_r01_c00.png,W3-C111264901-00.pdf,pdf,300,4961,3508,0,960,1280,2240,1280,0.031611,0.021053
W3-C111264901-00_tile_r01_c01.png,W3-C111264901-00.pdf,pdf,300,4961,3508,960,960,2240,2240,1280,0.028973,0.020458
W3-C111264901-00_tile_r01_c02.png,W3-C111264901-00.pdf,pdf,300,4961,3508,1920,960,3200,2240,1280,0.039807,0.023983
W3-C111264901-00_tile_r01_c03.png,W3-C111264901-00.pdf,pdf,300,4961,3508,2880,960,4160,2240,1280,0.065078,0.033253
W3-C111264901-00_tile_r01_c04.png,W3-C111264901-00.pdf,pdf,300,4961,3508,3681,960,4961,2240,1280,0.060609,0.031166
W3-C111264901-00_tile_r02_c00.png,W3-C111264901-00.pdf,pdf,300,4961,3508,0,1920,1280,3200,1280,0.06767,0.044177
W3-C111264901-00_tile_r02_c01.png,W3-C111264901-00.pdf,pdf,300,4961,3508,960,1920,2240,3200,1280,0.045186,0.028543
W3-C111264901-00_tile_r02_c02.png,W3-C111264901-00.pdf,pdf,300,4961,3508,1920,1920,3200,3200,1280,0.041794,0.026446
W3-C111264901-00_tile_r02_c03.png,W3-C111264901-00.pdf,pdf,300,4961,3508,2880,1920,4160,3200,1280,0.058787,0.038549
W3-C111264901-00_tile_r02_c04.png,W3-C111264901-00.pdf,pdf,300,4961,3508,3681,1920,4961,3200,1280,0.055388,0.036865
W3-C111264901-00_tile_r03_c00.png,W3-C111264901-00.pdf,pdf,300,4961,3508,0,2228,1280,3508,1280,0.073034,0.04747
W3-C111264901-00_tile_r03_c01.png,W3-C111264901-00.pdf,pdf,300,4961,3508,960,2228,2240,3508,1280,0.048088,0.029807
W3-C111264901-00_tile_r03_c02.png,W3-C111264901-00.pdf,pdf,300,4961,3508,1920,2228,3200,3508,1280,0.045239,0.028347
W3-C111264901-00_tile_r03_c03.png,W3-C111264901-00.pdf,pdf,300,4961,3508,2880,2228,4160,3508,1280,0.055767,0.035828
W3-C111264901-00_tile_r03_c04.png,W3-C111264901-00.pdf,pdf,300,4961,3508,3681,2228,4961,3508,1280,0.049604,0.032023
W3-C111265401-00_tile_r00_c00.png,W3-C111265401-00.pdf,pdf,300,7016,4961,0,0,1280,1280,1280,0.009564,0.004922
W3-C111265401-00_tile_r00_c01.png,W3-C111265401-00.pdf,pdf,300,7016,4961,960,0,2240,1280,1280,0.017845,0.012499
W3-C111265401-00_tile_r00_c02.png,W3-C111265401-00.pdf,pdf,300,7016,4961,1920,0,3200,1280,1280,0.032401,0.021072
W3-C111265401-00_tile_r00_c03.png,W3-C111265401-00.pdf,pdf,300,7016,4961,2880,0,4160,1280,1280,0.025348,0.017418
W3-C111265401-00_tile_r00_c04.png,W3-C111265401-00.pdf,pdf,300,7016,4961,3840,0,5120,1280,1280,0.029029,0.018506
W3-C111265401-00_tile_r00_c05.png,W3-C111265401-00.pdf,pdf,300,7016,4961,4800,0,6080,1280,1280,0.037433,0.017346
W3-C111265401-00_tile_r00_c06.png,W3-C111265401-00.pdf,pdf,300,7016,4961,5736,0,7016,1280,1280,0.013865,0.008406
W3-C111265401-00_tile_r01_c00.png,W3-C111265401-00.pdf,pdf,300,7016,4961,0,960,1280,2240,1280,0.011212,0.007419
W3-C111265401-00_tile_r01_c01.png,W3-C111265401-00.pdf,pdf,300,7016,4961,960,960,2240,2240,1280,0.023337,0.016453
W3-C111265401-00_tile_r01_c02.png,W3-C111265401-00.pdf,pdf,300,7016,4961,1920,960,3200,2240,1280,0.012535,0.0097
W3-C111265401-00_tile_r01_c03.png,W3-C111265401-00.pdf,pdf,300,7016,4961,2880,960,4160,2240,1280,0.012847,0.009985
W3-C111265401-00_tile_r01_c04.png,W3-C111265401-00.pdf,pdf,300,7016,4961,3840,960,5120,2240,1280,0.019389,0.013452
W3-C111265401-00_tile_r01_c05.png,W3-C111265401-00.pdf,pdf,300,7016,4961,4800,960,6080,2240,1280,0.022581,0.013959
W3-C111265401-00_tile_r01_c06.png,W3-C111265401-00.pdf,pdf,300,7016,4961,5736,960,7016,2240,1280,0.019098,0.009061
W3-C111265401-00_tile_r02_c00.png,W3-C111265401-00.pdf,pdf,300,7016,4961,0,1920,1280,3200,1280,0.035147,0.02281
W3-C111265401-00_tile_r02_c01.png,W3-C111265401-00.pdf,pdf,300,7016,4961,960,1920,2240,3200,1280,0.053295,0.035994
W3-C111265401-00_tile_r02_c02.png,W3-C111265401-00.pdf,pdf,300,7016,4961,1920,1920,3200,3200,1280,0.021141,0.012406
W3-C111265401-00_tile_r02_c03.png,W3-C111265401-00.pdf,pdf,300,7016,4961,2880,1920,4160,3200,1280,0.009439,0.006642
W3-C111265401-00_tile_r02_c04.png,W3-C111265401-00.pdf,pdf,300,7016,4961,3840,1920,5120,3200,1280,0.009877,0.006649
W3-C111265401-00_tile_r02_c05.png,W3-C111265401-00.pdf,pdf,300,7016,4961,4800,1920,6080,3200,1280,0.023947,0.015057
W3-C111265401-00_tile_r02_c06.png,W3-C111265401-00.pdf,pdf,300,7016,4961,5736,1920,7016,3200,1280,0.022516,0.013791
W3-C111265401-00_tile_r03_c00.png,W3-C111265401-00.pdf,pdf,300,7016,4961,0,2880,1280,4160,1280,0.03046,0.020095
W3-C111265401-00_tile_r03_c01.png,W3-C111265401-00.pdf,pdf,300,7016,4961,960,2880,2240,4160,1280,0.019069,0.013082
W3-C111265401-00_tile_r03_c02.png,W3-C111265401-00.pdf,pdf,300,7016,4961,1920,2880,3200,4160,1280,0.025189,0.016672
W3-C111265401-00_tile_r03_c03.png,W3-C111265401-00.pdf,pdf,300,7016,4961,2880,2880,4160,4160,1280,0.030595,0.022516
W3-C111265401-00_tile_r03_c04.png,W3-C111265401-00.pdf,pdf,300,7016,4961,3840,2880,5120,4160,1280,0.020059,0.01436
W3-C111265401-00_tile_r03_c05.png,W3-C111265401-00.pdf,pdf,300,7016,4961,4800,2880,6080,4160,1280,0.049677,0.033165
W3-C111265401-00_tile_r03_c06.png,W3-C111265401-00.pdf,pdf,300,7016,4961,5736,2880,7016,4160,1280,0.05069,0.033297
W3-C111265401-00_tile_r04_c00.png,W3-C111265401-00.pdf,pdf,300,7016,4961,0,3681,1280,4961,1280,0.059996,0.039878
W3-C111265401-00_tile_r04_c01.png,W3-C111265401-00.pdf,pdf,300,7016,4961,960,3681,2240,4961,1280,0.035892,0.022859
W3-C111265401-00_tile_r04_c02.png,W3-C111265401-00.pdf,pdf,300,7016,4961,1920,3681,3200,4961,1280,0.021505,0.014281
W3-C111265401-00_tile_r04_c03.png,W3-C111265401-00.pdf,pdf,300,7016,4961,2880,3681,4160,4961,1280,0.046553,0.025986
W3-C111265401-00_tile_r04_c04.png,W3-C111265401-00.pdf,pdf,300,7016,4961,3840,3681,5120,4961,1280,0.040482,0.024583
W3-C111265401-00_tile_r04_c05.png,W3-C111265401-00.pdf,pdf,300,7016,4961,4800,3681,6080,4961,1280,0.061389,0.041562
W3-C111265401-00_tile_r04_c06.png,W3-C111265401-00.pdf,pdf,300,7016,4961,5736,3681,7016,4961,1280,0.047613,0.032176
W3-C111265501-00_tile_r00_c00.png,W3-C111265501-00.pdf,pdf,300,4961,3508,0,0,1280,1280,1280,0.012853,0.008975
W3-C111265501-00_tile_r00_c01.png,W3-C111265501-00.pdf,pdf,300,4961,3508,960,0,2240,1280,1280,0.013616,0.010173
W3-C111265501-00_tile_r00_c02.png,W3-C111265501-00.pdf,pdf,300,4961,3508,1920,0,3200,1280,1280,0.01175,0.008336
W3-C111265501-00_tile_r00_c03.png,W3-C111265501-00.pdf,pdf,300,4961,3508,2880,0,4160,1280,1280,0.008832,0.006124
W3-C111265501-00_tile_r00_c04.png,W3-C111265501-00.pdf,pdf,300,4961,3508,3681,0,4961,1280,1280,0.008838,0.006003
W3-C111265501-00_tile_r01_c00.png,W3-C111265501-00.pdf,pdf,300,4961,3508,0,960,1280,2240,1280,0.030287,0.02074
W3-C111265501-00_tile_r01_c01.png,W3-C111265501-00.pdf,pdf,300,4961,3508,960,960,2240,2240,1280,0.015987,0.010547
W3-C111265501-00_tile_r01_c02.png,W3-C111265501-00.pdf,pdf,300,4961,3508,1920,960,3200,2240,1280,0.007232,0.005001
W3-C111265501-00_tile_r01_c03.png,W3-C111265501-00.pdf,pdf,300,4961,3508,2880,960,4160,2240,1280,0.032646,0.016711
W3-C111265501-00_tile_r01_c04.png,W3-C111265501-00.pdf,pdf,300,4961,3508,3681,960,4961,2240,1280,0.021403,0.012123
W3-C111265501-00_tile_r02_c00.png,W3-C111265501-00.pdf,pdf,300,4961,3508,0,1920,1280,3200,1280,0.058,0.038815
W3-C111265501-00_tile_r02_c01.png,W3-C111265501-00.pdf,pdf,300,4961,3508,960,1920,2240,3200,1280,0.022865,0.014001
W3-C111265501-00_tile_r02_c02.png,W3-C111265501-00.pdf,pdf,300,4961,3508,1920,1920,3200,3200,1280,0.030967,0.018625
W3-C111265501-00_tile_r02_c03.png,W3-C111265501-00.pdf,pdf,300,4961,3508,2880,1920,4160,3200,1280,0.051343,0.032786
W3-C111265501-00_tile_r02_c04.png,W3-C111265501-00.pdf,pdf,300,4961,3508,3681,1920,4961,3200,1280,0.047679,0.030787
W3-C111265501-00_tile_r03_c00.png,W3-C111265501-00.pdf,pdf,300,4961,3508,0,2228,1280,3508,1280,0.063476,0.041887
W3-C111265501-00_tile_r03_c01.png,W3-C111265501-00.pdf,pdf,300,4961,3508,960,2228,2240,3508,1280,0.028218,0.016899
W3-C111265501-00_tile_r03_c02.png,W3-C111265501-00.pdf,pdf,300,4961,3508,1920,2228,3200,3508,1280,0.037906,0.023013
W3-C111265501-00_tile_r03_c03.png,W3-C111265501-00.pdf,pdf,300,4961,3508,2880,2228,4160,3508,1280,0.054726,0.034974
W3-C111265501-00_tile_r03_c04.png,W3-C111265501-00.pdf,pdf,300,4961,3508,3681,2228,4961,3508,1280,0.047197,0.030053
W3-C111265901-03_tile_r00_c00.png,W3-C111265901-03.pdf,pdf,300,3509,2480,0,0,1280,1280,1280,0.016755,0.016484
W3-C111265901-03_tile_r00_c01.png,W3-C111265901-03.pdf,pdf,300,3509,2480,960,0,2240,1280,1280,0.024424,0.02574
W3-C111265901-03_tile_r00_c02.png,W3-C111265901-03.pdf,pdf,300,3509,2480,1920,0,3200,1280,1280,0.062338,0.038819
W3-C111265901-03_tile_r00_c03.png,W3-C111265901-03.pdf,pdf,300,3509,2480,2229,0,3509,1280,1280,0.057672,0.033209
W3-C111265901-03_tile_r01_c00.png,W3-C111265901-03.pdf,pdf,300,3509,2480,0,960,1280,2240,1280,0.035551,0.036988
W3-C111265901-03_tile_r01_c01.png,W3-C111265901-03.pdf,pdf,300,3509,2480,960,960,2240,2240,1280,0.042636,0.045258
W3-C111265901-03_tile_r01_c02.png,W3-C111265901-03.pdf,pdf,300,3509,2480,1920,960,3200,2240,1280,0.048473,0.051133
W3-C111265901-03_tile_r01_c03.png,W3-C111265901-03.pdf,pdf,300,3509,2480,2229,960,3509,2240,1280,0.040127,0.042619
W3-C111265901-03_tile_r02_c00.png,W3-C111265901-03.pdf,pdf,300,3509,2480,0,1200,1280,2480,1280,0.043429,0.046554
W3-C111265901-03_tile_r02_c01.png,W3-C111265901-03.pdf,pdf,300,3509,2480,960,1200,2240,2480,1280,0.042878,0.04569
W3-C111265901-03_tile_r02_c02.png,W3-C111265901-03.pdf,pdf,300,3509,2480,1920,1200,3200,2480,1280,0.047923,0.051326
W3-C111265901-03_tile_r02_c03.png,W3-C111265901-03.pdf,pdf,300,3509,2480,2229,1200,3509,2480,1280,0.040535,0.043781
W3-C111266101-01_tile_r00_c00.png,W3-C111266101-01.pdf,pdf,300,3509,2480,0,0,1280,1280,1280,0.038658,0.042655
W3-C111266101-01_tile_r00_c01.png,W3-C111266101-01.pdf,pdf,300,3509,2480,960,0,2240,1280,1280,0.029777,0.030617
W3-C111266101-01_tile_r00_c02.png,W3-C111266101-01.pdf,pdf,300,3509,2480,1920,0,3200,1280,1280,0.13683,0.036841
W3-C111266101-01_tile_r00_c03.png,W3-C111266101-01.pdf,pdf,300,3509,2480,2229,0,3509,1280,1280,0.133195,0.03184
W3-C111266101-01_tile_r01_c00.png,W3-C111266101-01.pdf,pdf,300,3509,2480,0,960,1280,2240,1280,0.050943,0.052718
W3-C111266101-01_tile_r01_c01.png,W3-C111266101-01.pdf,pdf,300,3509,2480,960,960,2240,2240,1280,0.034423,0.035925
W3-C111266101-01_tile_r01_c02.png,W3-C111266101-01.pdf,pdf,300,3509,2480,1920,960,3200,2240,1280,0.054766,0.049379
W3-C111266101-01_tile_r01_c03.png,W3-C111266101-01.pdf,pdf,300,3509,2480,2229,960,3509,2240,1280,0.047621,0.040574
W3-C111266101-01_tile_r02_c00.png,W3-C111266101-01.pdf,pdf,300,3509,2480,0,1200,1280,2480,1280,0.048914,0.047687
W3-C111266101-01_tile_r02_c01.png,W3-C111266101-01.pdf,pdf,300,3509,2480,960,1200,2240,2480,1280,0.036588,0.036169
W3-C111266101-01_tile_r02_c02.png,W3-C111266101-01.pdf,pdf,300,3509,2480,1920,1200,3200,2480,1280,0.043926,0.043335
W3-C111266101-01_tile_r02_c03.png,W3-C111266101-01.pdf,pdf,300,3509,2480,2229,1200,3509,2480,1280,0.037117,0.035008
W3-C111266701-00_tile_r00_c00.png,W3-C111266701-00.pdf,pdf,300,4961,3508,0,0,1280,1280,1280,0.015291,0.0106
W3-C111266701-00_tile_r00_c01.png,W3-C111266701-00.pdf,pdf,300,4961,3508,960,0,2240,1280,1280,0.018585,0.012983
W3-C111266701-00_tile_r00_c02.png,W3-C111266701-00.pdf,pdf,300,4961,3508,1920,0,3200,1280,1280,0.018132,0.012419
W3-C111266701-00_tile_r00_c03.png,W3-C111266701-00.pdf,pdf,300,4961,3508,2880,0,4160,1280,1280,0.072057,0.011064
W3-C111266701-00_tile_r00_c04.png,W3-C111266701-00.pdf,pdf,300,4961,3508,3681,0,4961,1280,1280,0.079893,0.012785
W3-C111266701-00_tile_r01_c00.png,W3-C111266701-00.pdf,pdf,300,4961,3508,0,960,1280,2240,1280,0.039538,0.025858
W3-C111266701-00_tile_r01_c01.png,W3-C111266701-00.pdf,pdf,300,4961,3508,960,960,2240,2240,1280,0.032679,0.020306
W3-C111266701-00_tile_r01_c02.png,W3-C111266701-00.pdf,pdf,300,4961,3508,1920,960,3200,2240,1280,0.031424,0.020261
W3-C111266701-00_tile_r01_c03.png,W3-C111266701-00.pdf,pdf,300,4961,3508,2880,960,4160,2240,1280,0.078472,0.033155
W3-C111266701-00_tile_r01_c04.png,W3-C111266701-00.pdf,pdf,300,4961,3508,3681,960,4961,2240,1280,0.080402,0.032704
W3-C111266701-00_tile_r02_c00.png,W3-C111266701-00.pdf,pdf,300,4961,3508,0,1920,1280,3200,1280,0.068878,0.039545
W3-C111266701-00_tile_r02_c01.png,W3-C111266701-00.pdf,pdf,300,4961,3508,960,1920,2240,3200,1280,0.020582,0.011373
W3-C111266701-00_tile_r02_c02.png,W3-C111266701-00.pdf,pdf,300,4961,3508,1920,1920,3200,3200,1280,0.026021,0.016782
W3-C111266701-00_tile_r02_c03.png,W3-C111266701-00.pdf,pdf,300,4961,3508,2880,1920,4160,3200,1280,0.059897,0.03934
W3-C111266701-00_tile_r02_c04.png,W3-C111266701-00.pdf,pdf,300,4961,3508,3681,1920,4961,3200,1280,0.055359,0.036747
W3-C111266701-00_tile_r03_c00.png,W3-C111266701-00.pdf,pdf,300,4961,3508,0,2228,1280,3508,1280,0.074009,0.043757
W3-C111266701-00_tile_r03_c01.png,W3-C111266701-00.pdf,pdf,300,4961,3508,960,2228,2240,3508,1280,0.023848,0.015286
W3-C111266701-00_tile_r03_c02.png,W3-C111266701-00.pdf,pdf,300,4961,3508,1920,2228,3200,3508,1280,0.033196,0.021249
W3-C111266701-00_tile_r03_c03.png,W3-C111266701-00.pdf,pdf,300,4961,3508,2880,2228,4160,3508,1280,0.056056,0.03602
W3-C111266701-00_tile_r03_c04.png,W3-C111266701-00.pdf,pdf,300,4961,3508,3681,2228,4961,3508,1280,0.04949,0.031887
W3-C111266801-01_check_revision_tile_r00_c00.png,W3-C111266801-01 check revision.pdf,pdf,300,3509,2480,0,0,1280,1280,1280,0.014982,0.014609
W3-C111266801-01_check_revision_tile_r00_c01.png,W3-C111266801-01 check revision.pdf,pdf,300,3509,2480,960,0,2240,1280,1280,0.033839,0.032584
W3-C111266801-01_check_revision_tile_r00_c02.png,W3-C111266801-01 check revision.pdf,pdf,300,3509,2480,1920,0,3200,1280,1280,0.015793,0.013362
W3-C111266801-01_check_revision_tile_r00_c03.png,W3-C111266801-01 check revision.pdf,pdf,300,3509,2480,2229,0,3509,1280,1280,0.012584,0.011503
W3-C111266801-01_check_revision_tile_r01_c00.png,W3-C111266801-01 check revision.pdf,pdf,300,3509,2480,0,960,1280,2240,1280,0.045021,0.045342
W3-C111266801-01_check_revision_tile_r01_c01.png,W3-C111266801-01 check revision.pdf,pdf,300,3509,2480,960,960,2240,2240,1280,0.039555,0.041738
W3-C111266801-01_check_revision_tile_r01_c02.png,W3-C111266801-01 check revision.pdf,pdf,300,3509,2480,1920,960,3200,2240,1280,0.032554,0.033426
W3-C111266801-01_check_revision_tile_r01_c03.png,W3-C111266801-01 check revision.pdf,pdf,300,3509,2480,2229,960,3509,2240,1280,0.028471,0.031851
W3-C111266801-01_check_revision_tile_r02_c00.png,W3-C111266801-01 check revision.pdf,pdf,300,3509,2480,0,1200,1280,2480,1280,0.052501,0.054133
W3-C111266801-01_check_revision_tile_r02_c01.png,W3-C111266801-01 check revision.pdf,pdf,300,3509,2480,960,1200,2240,2480,1280,0.036801,0.039456
W3-C111266801-01_check_revision_tile_r02_c02.png,W3-C111266801-01 check revision.pdf,pdf,300,3509,2480,1920,1200,3200,2480,1280,0.035814,0.03709
W3-C111266801-01_check_revision_tile_r02_c03.png,W3-C111266801-01 check revision.pdf,pdf,300,3509,2480,2229,1200,3509,2480,1280,0.03224,0.035712
W3-C111267301-00_tile_r00_c00.png,W3-C111267301-00.pdf,pdf,300,7016,4961,0,0,1280,1280,1280,0.012299,0.007617
W3-C111267301-00_tile_r00_c01.png,W3-C111267301-00.pdf,pdf,300,7016,4961,960,0,2240,1280,1280,0.014954,0.009215
W3-C111267301-00_tile_r00_c02.png,W3-C111267301-00.pdf,pdf,300,7016,4961,1920,0,3200,1280,1280,0.011741,0.008283
W3-C111267301-00_tile_r00_c03.png,W3-C111267301-00.pdf,pdf,300,7016,4961,2880,0,4160,1280,1280,0.021101,0.01175
W3-C111267301-00_tile_r00_c04.png,W3-C111267301-00.pdf,pdf,300,7016,4961,3840,0,5120,1280,1280,0.023831,0.015079
W3-C111267301-00_tile_r00_c05.png,W3-C111267301-00.pdf,pdf,300,7016,4961,4800,0,6080,1280,1280,0.013765,0.009461
W3-C111267301-00_tile_r00_c06.png,W3-C111267301-00.pdf,pdf,300,7016,4961,5736,0,7016,1280,1280,0.008802,0.005673
W3-C111267301-00_tile_r01_c00.png,W3-C111267301-00.pdf,pdf,300,7016,4961,0,960,1280,2240,1280,0.019528,0.012155
W3-C111267301-00_tile_r01_c01.png,W3-C111267301-00.pdf,pdf,300,7016,4961,960,960,2240,2240,1280,0.018937,0.01106
W3-C111267301-00_tile_r01_c02.png,W3-C111267301-00.pdf,pdf,300,7016,4961,1920,960,3200,2240,1280,0.011501,0.007605
W3-C111267301-00_tile_r01_c03.png,W3-C111267301-00.pdf,pdf,300,7016,4961,2880,960,4160,2240,1280,0.007407,0.005018
W3-C111267301-00_tile_r01_c04.png,W3-C111267301-00.pdf,pdf,300,7016,4961,3840,960,5120,2240,1280,0.015448,0.010979
W3-C111267301-00_tile_r01_c05.png,W3-C111267301-00.pdf,pdf,300,7016,4961,4800,960,6080,2240,1280,0.02099,0.01295
W3-C111267301-00_tile_r01_c06.png,W3-C111267301-00.pdf,pdf,300,7016,4961,5736,960,7016,2240,1280,0.014106,0.007446
W3-C111267301-00_tile_r02_c00.png,W3-C111267301-00.pdf,pdf,300,7016,4961,0,1920,1280,3200,1280,0.015079,0.009473
W3-C111267301-00_tile_r02_c01.png,W3-C111267301-00.pdf,pdf,300,7016,4961,960,1920,2240,3200,1280,0.015727,0.008962
W3-C111267301-00_tile_r02_c02.png,W3-C111267301-00.pdf,pdf,300,7016,4961,1920,1920,3200,3200,1280,0.032386,0.020534
W3-C111267301-00_tile_r02_c03.png,W3-C111267301-00.pdf,pdf,300,7016,4961,2880,1920,4160,3200,1280,0.021721,0.015032
W3-C111267301-00_tile_r02_c04.png,W3-C111267301-00.pdf,pdf,300,7016,4961,3840,1920,5120,3200,1280,0.0179,0.012885
W3-C111267301-00_tile_r02_c05.png,W3-C111267301-00.pdf,pdf,300,7016,4961,4800,1920,6080,3200,1280,0.005161,0.004277
W3-C111267301-00_tile_r02_c06.png,W3-C111267301-00.pdf,pdf,300,7016,4961,5736,1920,7016,3200,1280,0.002985,0.002017
W3-C111267301-00_tile_r03_c00.png,W3-C111267301-00.pdf,pdf,300,7016,4961,0,2880,1280,4160,1280,0.037029,0.02309
W3-C111267301-00_tile_r03_c01.png,W3-C111267301-00.pdf,pdf,300,7016,4961,960,2880,2240,4160,1280,0.031019,0.010619
W3-C111267301-00_tile_r03_c02.png,W3-C111267301-00.pdf,pdf,300,7016,4961,1920,2880,3200,4160,1280,0.039861,0.009161
W3-C111267301-00_tile_r03_c03.png,W3-C111267301-00.pdf,pdf,300,7016,4961,2880,2880,4160,4160,1280,0.046038,0.026884
W3-C111267301-00_tile_r03_c04.png,W3-C111267301-00.pdf,pdf,300,7016,4961,3840,2880,5120,4160,1280,0.038103,0.023256
W3-C111267301-00_tile_r03_c05.png,W3-C111267301-00.pdf,pdf,300,7016,4961,4800,2880,6080,4160,1280,0.032648,0.021781
W3-C111267301-00_tile_r03_c06.png,W3-C111267301-00.pdf,pdf,300,7016,4961,5736,2880,7016,4160,1280,0.02601,0.01699
W3-C111267301-00_tile_r04_c00.png,W3-C111267301-00.pdf,pdf,300,7016,4961,0,3681,1280,4961,1280,0.059996,0.039878
W3-C111267301-00_tile_r04_c01.png,W3-C111267301-00.pdf,pdf,300,7016,4961,960,3681,2240,4961,1280,0.048446,0.021564
W3-C111267301-00_tile_r04_c02.png,W3-C111267301-00.pdf,pdf,300,7016,4961,1920,3681,3200,4961,1280,0.056081,0.016293
W3-C111267301-00_tile_r04_c03.png,W3-C111267301-00.pdf,pdf,300,7016,4961,2880,3681,4160,4961,1280,0.022673,0.016823
W3-C111267301-00_tile_r04_c04.png,W3-C111267301-00.pdf,pdf,300,7016,4961,3840,3681,5120,4961,1280,0.029078,0.020369
W3-C111267301-00_tile_r04_c05.png,W3-C111267301-00.pdf,pdf,300,7016,4961,4800,3681,6080,4961,1280,0.062015,0.042015
W3-C111267301-00_tile_r04_c06.png,W3-C111267301-00.pdf,pdf,300,7016,4961,5736,3681,7016,4961,1280,0.048615,0.032962
W3-C111267401-00_tile_r00_c00.png,W3-C111267401-00.pdf,pdf,300,4961,3508,0,0,1280,1280,1280,0.022404,0.013851
W3-C111267401-00_tile_r00_c01.png,W3-C111267401-00.pdf,pdf,300,4961,3508,960,0,2240,1280,1280,0.020487,0.014496
W3-C111267401-00_tile_r00_c02.png,W3-C111267401-00.pdf,pdf,300,4961,3508,1920,0,3200,1280,1280,0.025865,0.017696
W3-C111267401-00_tile_r00_c03.png,W3-C111267401-00.pdf,pdf,300,4961,3508,2880,0,4160,1280,1280,0.026319,0.010911
W3-C111267401-00_tile_r00_c04.png,W3-C111267401-00.pdf,pdf,300,4961,3508,3681,0,4961,1280,1280,0.071008,0.015851
